Delta_power,Theta_power,Alpha_power,Beta_power,Gamma_power,Epoch,Channel
3.453488357483511,0.20772402115553934,0.7265202864282735,1.9427469361364764,4.054317425329743,29,Acc3
2.559268316775868,12.757164335740674,4.346607953812361,15.45561262772346,4.899585437262326,30,Fz
26.118029661296625,9.545342367920755,5.459589975156911,1.5131909400315688,13.640611523623022,30,Cz
66.29102610078904,6.39114032245789,6.988636944395793,17.70176885384296,2.8030151613341596,30,Pz
1.4442366122027068,0.890463926350059,0.12556359881170243,0.014938071037067992,0.05625761533022207,30,Acc1
4.353135266335318,4.506815238800535,0.2519514081885397,0.10273096010649536,0.37467607030578687,30,Acc2
1.597341093621765,1.4654912445477868,0.05822478812350622,0.07033687829731433,0.03357707084528522,30,Acc3
2.1738837771211665,2.0364817209899386,0.3397776692881256,0.04670887514774777,0.13316319219071376,31,Fz
6.319148520156272,6.94622083228494,9.962085337174226,15.740254707988463,5.453615337181986,31,Cz
47.2360744932422,66.96071297496627,7.872619915886517,3.0177893847723145,3.9096070700919605,31,Pz
4.543399884840678,1.6308143526930072,2.566932525639847,3.7893966178944685,6.159872067737597,31,Acc1
4.0567704591224985,1.3401945451150594,0.2896747395402938,0.0405027398571708,0.09198864866611894,31,Acc2
6.5474160760679165,0.32429926219145855,0.1759513086617751,0.6870361222204789,0.8255377833258418,31,Acc3
4.7026504039014405,2.988390250844235,0.4526615292504831,0.2735899912120702,0.07460636140126412,32,Fz
44.93464141658211,12.792367120408821,4.311215341314406,1.3248576461788983,11.979418428493037,32,Cz
66.29102610078904,6.391140322457892,6.988636944395796,17.701768853842967,2.80301516133416,32,Pz
167.884320050062,35.48823589842566,54.04511632346023,11.768835265559717,10.807919451005201,32,Acc1
13.74392347190346,4.7246900596711,0.43561691043824186,0.3203660813864253,0.11645055552689791,32,Acc2
0.2990950929965752,1.121885004095876,0.15997602177929063,0.04821130924549002,0.08474677461776368,32,Acc3
1.0758393670562765,0.3627296084742057,0.219321728942379,0.04812388867319894,0.06431695641876381,33,Fz
672.757701482389,66.38625739317526,8.088814611737288,0.3132975670907777,0.2229323543214881,33,Cz
47.23607449324217,66.96071297496626,7.872619915886515,3.017789384772314,3.909607070091959,33,Pz
4.543399884840679,1.6308143526930081,2.566932525639848,3.78939661789447,6.1598720677375995,33,Acc1
110.92936289180003,46.68095697714949,48.22612286352909,1.3698442610534585,14.656187864699831,33,Acc2
5.0398461827889935,0.14603489531402455,0.13605492868518515,0.18434968937089502,0.3863770670725198,33,Acc3
25.577790989220595,1.4783564948679224,0.17997074388016715,0.0949374854594351,0.15865331849343559,34,Fz
9.080524932773537,1.6291695876879846,0.7994528701617276,0.15717585088011085,0.12137266110472304,34,Cz
68.09471888571892,6.390816117537123,6.977438740998176,17.708170521381565,2.8005028097424933,34,Pz
167.8843200500621,35.48823589842567,54.04511632346023,11.768835265559721,10.807919451005203,34,Acc1
10.519311924859874,11.473549673855059,11.595283665929005,4.325762199775632,6.345335830599362,34,Acc2
8.944211043515484,0.3572798537072069,0.10878825828597585,0.059697808610915226,0.08337829196022215,34,Acc3
0.6194761768875776,0.960235297435923,0.28787627340878513,0.07546704129063532,0.03976602870180332,35,Fz
36.98844510942504,7.457411892616477,1.153424892182331,1.082498538191108,0.14176996069749379,35,Cz
0.7732410760803528,1.1423039305898413,0.3192151902407031,0.24941647744814263,0.09577403042036427,35,Pz
4.543399884840678,1.6308143526930072,2.566932525639847,3.7893966178944685,6.159872067737597,35,Acc1
19.181329706068055,29.929255355745074,41.05615441376862,1.0869537740284299,12.333110738719071,35,Acc2
175.44845698830952,2.116185568838581,24.32109965732517,9.762733747219754,7.107783166450818,35,Acc3
14.393056923279904,1.5869353304061662,0.3685999812562269,0.16262952957152196,0.07489297650063163,36,Fz
14.786834788187292,4.876757906397557,0.11547020934182846,0.11481715102340506,0.03002979949380551,36,Cz
23.73096108800607,37.03381847484205,3.667892038956615,0.4361466148705942,0.16857022319551337,36,Pz
167.884320050062,35.48823589842566,54.04511632346023,11.768835265559717,10.807919451005201,36,Acc1
5.445845664991698,9.358763520985105,8.345500603148281,3.476675505961446,4.2225303946898105,36,Acc2
28.08165116609264,24.06184607427838,36.528036567917,8.705825221272436,15.506928106248,36,Acc3
54.96070429791074,23.07328074094929,25.45512376706462,11.568466875296748,9.894311845570828,37,Fz
645.9489049018143,44.10113615560609,0.5556796802334198,0.8002144648450714,0.28639902080984037,37,Cz
2.397588304837521,0.652853838187624,0.06222371260492254,0.03539650359259691,0.0552726076210025,37,Pz
11.297944857033198,1.395013639684388,1.4150833783388221,0.3425206971031726,0.13095918478356214,37,Acc1
23.715581143870615,19.319544834106882,29.19186167188634,1.327797634843173,11.720213746192599,37,Acc2
175.44845698830957,2.1161855688385818,24.321099657325185,9.762733747219759,7.107783166450821,37,Acc3
15.042281464804553,5.833183993293713,4.588319267420714,12.295719835102139,13.814786452264219,38,Fz
10.65230225660267,3.5228522418053747,0.22641908752854775,0.12959280447920193,0.23928202757244138,38,Cz
6.5082699503358015,1.0959410722948573,0.4596554422268727,0.3224137552316425,0.28025537306684223,38,Pz
73.28392547337036,19.87027127703352,5.260698682604208,0.1974924887524442,0.12912206486802077,38,Acc1
1.973528717436067,4.124137021044043,6.918697201715757,2.9648851162870575,2.955821268058413,38,Acc2
28.081651166092655,24.061846074278392,36.52803656791701,8.705825221272441,15.506928106248008,38,Acc3
20.310029134195887,13.164443550620355,18.402290235049506,18.328032716995825,7.64138613212248,39,Fz
6.6162727308520095,8.07245426893766,6.438593536091321,14.156375409816206,21.54164705448219,39,Cz
1.0368665507163506,0.22894988139851066,0.03453077955790159,0.11577230843719288,0.08990218845554113,39,Pz
20.595283859840833,4.127910742610047,0.18117131851935378,0.2274828921600057,0.07749727252677122,39,Acc1
44.358399344361835,1.0175852064979982,1.714211762535896,0.05565938693058076,0.01792494033056158,39,Acc2
175.44845698830952,2.116185568838581,24.32109965732517,9.762733747219754,7.107783166450818,39,Acc3
11.112039388717966,14.8362330558651,4.766836824364388,12.765070641307089,8.972436331059221,40,Fz
1.789931322171057,2.651056269282415,15.194313155380467,29.376360032144234,6.607344297978038,40,Cz
24.71861255329268,2.208968080271148,0.049155555176576014,0.07246160592234277,0.33219843200861043,40,Pz
20.636213646509166,6.667601374689053,0.2350259515664151,0.12508567047597088,0.18411749637804292,40,Acc1
22.434539348534052,3.142075443432526,0.351605076203691,0.30927590140855693,0.08826232004040309,40,Acc2
28.08165116609264,24.06184607427838,36.528036567917,8.705825221272436,15.506928106248,40,Acc3
8.171234043023688,6.378384516001591,16.651024601225405,15.46118582578575,6.788338467871323,41,Fz
4.651772699916527,15.544589218089307,6.7973727776265465,11.981121022769882,17.001114261681348,41,Cz
548.7229069200953,45.08277078343671,18.41197094464812,1.915326775898313,2.61199697431482,41,Pz
24.44380494496523,3.4116596408881583,0.4028304955833716,0.17726300801359088,0.14679307000089906,41,Acc1
12.458423086404508,5.06921372156551,1.392683952938018,0.15667913335146552,0.052066409447330965,41,Acc2
19.073554143100367,14.067499916467915,1.0181383633858694,0.46207229659202365,0.16499974668311618,41,Acc3
14.088580124324427,17.854861308688715,3.538368648167439,12.104918285553959,7.5672549413712575,42,Fz
0.969350203765553,1.322775756023993,15.754003155271908,25.44262822931095,5.942861634613068,42,Cz
191.8199506576373,153.73801156549183,21.150155800556224,15.660134704105806,6.08117914287263,42,Pz
66.64116674671219,6.084990640209433,0.3591899232777064,0.27919469162447913,0.15970567148584244,42,Acc1
2.299454477065038,4.074139192149089,0.34882587570482215,0.06855171861042353,0.1273034127739003,42,Acc2
12.959740309541358,2.8883078911402205,6.399449298415904,0.29406952639269696,0.07400492471942607,42,Acc3
0.2876985114359393,0.020402497403562987,0.0826037211928737,0.039241708660889864,0.016129029407891148,43,Fz
0.5355356044845643,13.412577246830137,6.121551068387911,9.012085983526424,12.825245829734707,43,Cz
63.314939311406384,30.404707550328393,8.74000206466382,1.6216132909243275,1.672779519152678,43,Pz
151.99770069327775,56.64963094581429,13.083093040660668,3.652250505085181,5.067106372967247,43,Acc1
2.4695348714164966,6.358730144638945,0.9395864894674432,0.34785356361033454,0.09459040246262887,43,Acc2
28.98467760893351,15.76648899917931,0.5952472792065563,0.24927699625926134,0.12420370849126697,43,Acc3
0.490317732373382,0.9148819813783428,0.11593750372248339,0.11677153658500274,0.0831415376669079,44,Fz
1.952703864274981,4.889398978979192,13.355104337277766,20.539767398328763,5.467501318835893,44,Cz
19.338509518992794,62.4427606769837,15.931452451551687,12.931289630687727,4.571393719003085,44,Pz
98.31834169133265,50.44322712692871,16.784697021432272,3.9591150303576597,11.22085270164224,44,Acc1
15.9414634577011,0.8769951178177043,0.17582312371858472,0.2322701434395761,0.11631062971228287,44,Acc2
17.533207174242474,5.444260104022702,0.08013478507823182,0.12303647502484712,0.038958787792240275,44,Acc3
6.72729571640753,0.5814787641765237,0.17203131929732074,0.05798143606454026,0.03046764907390353,45,Fz
10.63103793875963,5.330370350742961,0.3354596756093566,0.21147307703757334,0.09708615146630539,45,Cz
74.66190651162121,15.48193478075216,8.846832887464066,1.617191487237425,2.100743810746097,45,Pz
37.51898135312585,27.18351915250882,9.663366204131066,2.4588606476474197,4.042613136939475,45,Acc1
1.1440229177494419,3.0450615124036955,1.7388856190786495,2.368440895524223,1.2075324460012444,45,Acc2
81.39285655139241,0.21530578137824538,1.0644330479618656,0.5464252061431839,0.21217632742276335,45,Acc3
4.132092878365864,0.2198075038707561,0.056876033133071144,0.09514107862555177,0.038770833341136235,46,Fz
1.7305079957080078,0.9099551872360371,0.3064526254366589,0.060914116994484596,0.08895134832279732,46,Cz
17.058956009435708,84.11782323024116,14.017431426784668,7.145231860905313,4.282589387628419,46,Pz
40.19043160167785,9.664702483318134,10.679922250087518,4.080102799229768,6.888648522816473,46,Acc1
33.20978164737295,15.381539896939989,9.41520263157938,11.76526990810413,13.444130564038673,46,Acc2
2.5825520180510333,0.713405539681001,0.3124530074593128,0.05188000020701385,0.1661816428737179,46,Acc3
5.420456046048405,0.7661782936574499,0.22321822618075338,0.0496348782292756,0.07617041361467707,47,Fz
9.707995878142189,4.6488747990166575,0.4099516006594821,0.251316732633519,0.04691118091930714,47,Cz
0.6504846142846531,2.768267238794531,1.2004547688418983,1.23320614513196,0.16318078459663535,47,Pz
53.979297923653846,27.47946582615185,9.821648107081064,1.7435668529098678,4.27175429554257,47,Acc1
1.144022917749445,3.0450615124036986,1.7388856190786506,2.368440895524225,1.2075324460012453,47,Acc2
63.662017204101495,26.173092442860654,2.7148856621318678,4.35358855895901,3.089522263920944,47,Acc3
1.4970416612089639,0.4806071398338115,0.1904142309997459,0.09204718120693678,0.11050657383770457,48,Fz
8.564833141385186,1.905922331780398,0.0893861911355183,0.08057599642585764,0.09673184508151425,48,Cz
4.146617647251288,3.312192069543221,0.43717597267853153,0.14369454433770748,0.1511204448207904,48,Pz
